Country Name;Country Code;Indicator Name;Indicator Code;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Malawi;MWI;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;6,709986241;4,841148888;5,043344432;6,388511231;5,871920094;8,973438453;7,627538897;8,609751211;7,57763465;6,709427599;7,273065709;6,422234115;9,000659047;5,781583115;5,32036411;4,440269843;6,880556567;7,10155827;6,879945642;8,079754159;8,784720982;7,118759477;9,054378959;6,954013101;13,64112704;18,2540951;10,60601488;8,278760702;12,86547774;9,898749121;10,06216179;9,807964804;5,735689582;8,614731165;6,356702753;6,656867247;6,700904804;7,871522171;8,623932763;6,884760185;5,767211002;5,693612354;8,525531983;9,489566576;8,783826407;9,136495119;11,12472325
Malaysia;MYS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;16,98767367;19,72706595;27,09676328;32,58195617;24,64132885;28,48372649;28,51552987;30,16707099;25,85884223;37,59931705;37,07665926;25,42184871;29,44267375;28,27815554;20,27516179;20,81169331;22,18569962;27,06321825;23,82224909;26,90386594;25,64246199;20,37657418;19,18024054;16,13124615;14,19533261;12,81193512;11,1974749;9,312131663;8,21944722;8,038746193;9,801539569;8,296751397;7,953651262;9,940085389;9,174387773;11,29549011;12,26955794;11,40274417;12,32741137;8,491975951;8,317341682;9,063065366;8,866766021;7,848706453;7,275996313;4,439610276;4,296164965
Maldives;MDV;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;0,094632912;0,081471141;0,111952115;0,058699289;0,027536476;0,016966207;0,025176217;0,024763016;0,023208578;0,020259403;0,021603139;0,019702934;0,017835937;0,012224695;0,010369094;0,012285605;0,011195905;0,008532942;0,008073643;0,007523181;0,007423437;0,005417063;0,005344647;0,005158485;0,004684625;0,004815316;0,005008544;0,007331721;0,005554853;0,005294075;0,008965944;0,009071134;0,007473313;0,005226976;0,005111465;0,00592758;0,00689223
Mali;MLI;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;4,077100941;3,070005924;3,18516668;4,486072787;5,431963132;4,595356958;3,709880019;5,545711228;5,038544014;3,746629529;4,368170691;4,427209969;6,7374111;4,961828207;4,932704265;3,404110943;3,88161887;3,433921401;3,673842613;3,745612469;4,069170857;3,952140935;4,059369574;3,66418117;6,084892369;6,383206337;5,998148271;6,084786337;5,441359219;2,99560295;3,593155907;3,104588724;5,309461743;6,771161524;5,594142801;5,971608328;9,658234252;10,16970785;10,16716836;11,60408312;12,23447203;13,1342707;16,52486066;13,46729981;11,06257562;12,16964964;12,59629886
Malta;MLT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;MHL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mauritania;MRT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;16,71249183;15,16472248;15,60087045;18,01054012;19,03995255;12,95787452;19,28104008;17,47098796;10,88356133;12,62761536;14,30356959;12,73901695;16,77744619;10,79848898;12,83261972;13,812334;10,97724808;8,00332967;6,905973309;10,31724534;12,67172066;9,53622082;7,399526509;6,428683867;5,808458705;7,300852309;8,331054983;9,154085654;14,26049325;9,59652985;12,48276453;12,94104396;11,86450434;13,06505047;14,08082038;25,94983776;35,84786932;52,50255395;54,7872179;31,07792834;48,69926187;47,69333839;38,54080375;40,21765513;31,848733;22,94715874;26,24473672
Mauritius;MUS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;0,093386217;0,088642882;0,103603713;0,123917503;0,100515296;0,077997263;0,081513463;0,043847502;0,022671667;0,027879816;0,038485375;0,049282062;0,042521737;0,046135697;0,03449796;0,024712415;0,020443256;0,025573342;0,019649185;0,0125538;0,013935148;0,013403576;0,020794156;0,020444403;0,011978447;0,011881399;0,011423443;0,011093214;0,007038663;0,006713934;0,008144582;0,008348553;0,008574986;0,011429119;0,00683374;0,004645521;0,003716662;0,001842453;0,001147547;0,001150142;0,001186035
Mexico;MEX;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,689315777;0,533898176;0,55150951;0,947220016;2,731057355;2,336184594;2,74326545;3,259495389;2,991152289;8,389885175;10,27481063;7,563972997;7,688250299;11,89653861;9,515032347;8,526410049;4,123987128;7,148937432;4,911292207;6,053235807;6,984638481;3,13297008;2,914679343;1,992207725;1,783619727;3,104697413;3,594409235;2,767663264;1,242940923;1,951166995;3,286587565;2,314410188;2,469419956;3,271522456;4,203380351;5,695012257;6,113604173;5,575976448;6,578511098;3,783774866;4,856569332;6,925216157;6,610527245;5,77086285;4,862561711;2,320855232;2,643174527
Micronesia, Fed. Sts.;FSM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;0;;;0;0;0;0;0;0,009158873;0,011973677;0,00764339;0,010252824;0,015868009;0,017119386;0,016824294;0,012943796;0,007055656;0,007465562;0,008603903;0,00977234;0,014282461;0,016529804;0,01014164;0,012495631;0,018926456;0,032027138;0,028944397;0,027311801;0,03551665;0,028137369;0,026620281;0,040586774;0,030513278;0,036987407
Middle East & North Africa;MEA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,353933091;0,452473684;0,309929912;0,531814114;28,89739428;23,82081311;24,69840397;24,38861642;22,91183848;48,25776942;39,89600878;26,7601121;18,0612655;17,26836099;16,60552058;14,81203001;7,170127035;12,05203254;11,0238789;17,48997488;19,82196535;15,14394094;15,32981319;15,95012335;13,87098841;14,12126874;16,3211556;14,11781278;8,382617732;12,30020497;20,95277073;16,55313815;16,3387698;19,18807764;23,88717227;30,99957001;31,91175363;28,75551023;33,27268411;20,25292194;24,41866212;30,58664509;28,87105633;27,64876257;24,99307532;14,48231174;16,75763715
Middle East & North Africa (excluding high income);MNA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,4341681;0,594514509;0,36357577;0,534044388;23,82519949;19,78119925;19,57352467;19,02581752;18,16325796;36,478272;24,7248527;14,69453446;12,89159144;12,2804611;11,54118804;11,06189393;4,299542361;8,701271419;8,268348196;13,57859742;14,30324389;10,40758912;9,491796135;12,93582887;11,49771805;11,49178281;12,86737461;11,14374678;6,348968431;9,434109548;16,67403159;13,0885697;13,68732082;15,51566601;20,68820311;26,76729855;28,41429114;25,35793975;29,71269939;17,27965695;20,14830451;23,65954517;20,16161615;20,41073053;19,00174771;11,0674036;13,21220965
Middle East & North Africa (IDA & IBRD countries);TMN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,4341681;0,594514509;0,36357577;0,534044388;23,82519949;19,78119925;19,57352467;19,02581752;18,16325796;36,478272;24,7248527;14,69453446;12,89159144;12,2804611;11,54118804;11,06189393;4,299542361;8,701271419;8,268348196;13,57859742;14,30324389;10,40758912;9,491796135;12,93582887;11,49945531;11,4939842;12,86900856;11,25517709;6,416691393;9,534011942;16,84607841;13,20958012;13,80300741;15,64549899;20,84084207;26,95434944;28,58782657;25,49836428;29,88372605;17,38992242;20,28524099;23,82572043;20,30737845;20,58337546;19,16560041;11,16092933;13,33365122
Middle income;MIC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,366344996;1,319926926;1,536822967;2,364486396;7,383171266;6,857863421;7,482330513;7,720091709;7,184915503;13,8463171;12,87202747;9,119162535;7,680963782;8,155393904;7,576281623;7,502599676;3,98289985;5,354255545;4,876310787;7,089540897;8,370322688;4,801299716;4,83908741;4,514963286;3,875405559;4,054638126;4,459680084;3,783421116;2,254084383;3,254672638;5,655305341;5,025017532;4,835972311;5,334400898;7,095061118;8,655787208;9,353324092;9,102180193;11,32409376;6,001794869;7,565093209;9,369183503;7,664052693;6,656209719;5,599469023;2,886931874;3,13890175
Moldova;MDA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;0,277585229;0,267122204;0,246352635;0,223198255;0,32801822;0,271943836;0,192182884;0,206583872;0,240071303;0,237617915;0,197304663;0,207860785;0,203070495;0,222665415;0,205244665;0,168067674;0,211065558;0,207812362;0,341346463;0,368760638;0,397526282;0,337545991
Monaco;MCO;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
Mongolia;MNG;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;6,772550444;7,664728958;5,017643513;5,216856293;6,762508422;3,26186099;3,426800661;6,764412615;7,085559488;8,744813626;5,93492681;9,798212379;10,97008111;15,19806221;15,1617626;11,02213276;11,8876316;6,038891433;4,724434914;7,980302082;7,565536648;6,752068905;8,4523454;19,17836015;21,53384137;35,04468753;32,19121535;34,99338711;28,53459826;38,65992646;45,43353102;25,68553546;23,6026765;24,62743008;18,95241914;23,23912791
Montenegro;MNE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0,176819558;0,255404006;0,621650918;0,916033911;0,820239124;1,40296631;0,350613581;1,03493157;1,406758757;0,865888559;0,661948241;0,800414835;0,794923448;0,792541981
Morocco;MAR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,903024286;0,743580984;0,449792786;0,805185183;10,4552593;8,005016005;3,260789781;2,305652021;1,449455873;1,777057447;2,127827782;2,847273833;2,575031461;2,140759258;2,763792296;2,001150243;1,034214752;0,523077722;2,692737271;0,951846964;0,749083501;0,814720361;0,661165308;0,262654285;0,250308085;0,346128238;0,306767958;0,552349194;0,773179985;0,691299656;0,705747803;0,670499789;0,596935282;0,357633767;0,3516652;0,402522647;0,740862307;1,46517293;8,335492669;1,881024103;2,710812664;4,247072391;4,259275776;2,856804748;2,054859002;2,620026782;2,47938057
Mozambique;MOZ;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;7,965163576;7,331002177;9,722482361;7,264572882;6,351905854;3,663242675;4,870240072;10,72554591;13,00928015;12,13577797;13,92522818;10,73740562;15,77971068;13,05038767;15,26511664;22,41441307;15,83903967;12,3380757;11,08225294;6,687966358;7,001076256;7,096313069;8,045681899;11,37814483;8,400407282;8,111964395;8,184430449;9,951092024;10,14435881;10,25290554;9,8703732;9,772018528;12,06403906;10,58755325;10,52360341;12,194596;17,22758204
Myanmar;MMR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,073400222;10,20147432;10,93790088;10,4143905;11,10802817;10,20330127;11,23338644;10,19463019;9,076678513;6,451013559;4,927853599;5,860211718;5,800570871;5,382934061;6,272897812;4,741024313;4,942872442
Namibia;NAM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;6,294240281;4,34501113;2,919704762;2,393621826;3,588882589;4,598530805;1,389510913;2,315968796;39,88647551;31,80016643;10,59537396;1,834765223;1,594701905;0,919666996;1,270503227;1,477862954;1,063410606;1,169052239;0,637685898;0,373703565;0,548557393;0,525425495;0,774805823;0,928627012;0,933302797;1,267317148;2,703274967;6,082545023;3,12840298;2,285248626;2,898651958;2,696146451;2,470917051;2,159051319;2,5361152;3,457720633;4,249121221
Nauru;NRU;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0
Nepal;NPL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,547335521;1,402280908;1,17495854;2,113309698;2,039796219;3,43610027;2,285661967;9,173137379;8,05510599;4,151653827;4,443342496;2,608119021;3,332117495;2,716426315;1,864935894;1,152462424;1,846370848;1,680118445;1,521723512;1,488703917;1,746703903;1,596161254;1,887355667;1,523479997;1,200027148;1,388811488;1,326249219;1,090667424;1,271680096;1,394818469;1,166997603;1,060793339;1,14188536;1,210276251;0,901642305;0,792748638;1,081808575;1,356154666;1,074100135;1,004755886;1,47075022;1,271749416;1,105029296;0,956289919;0,968199037;1,08974082;1,318461471
Netherlands;NLD;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,046837478;0,071206865;0,128380427;0,17056824;0,791543516;1,148482995;1,152342667;1,00848533;0,917500618;1,458210571;2,110604281;1,508217013;0,610000514;1,854985899;2,363597708;2,628103364;1,37219339;0,812983364;0,650409255;0,788411746;0,905875511;0,789424303;0,525357173;0,56232631;0,45137358;0,372811699;0,49678748;0,465849648;0,202290474;0,170095553;0,502288665;0,862765013;0,608565034;0,533767903;0,503057724;0,594304199;0,788659463;0,687632452;0,96628024;0,844109494;0,481055055;0,775245057;1,201035146;1,124183618;0,898577926;0,510638445;0,372515509
New Caledonia;NCL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;26,38462968;23,22611689;12,3745744;10,28186927;6,607729093;10,68501027;14,98006032;11,58275954;0,037327837;3,526679861;3,241845538;0,040511787;0,059373713;0,061288059;0,043064915;0,040347787;0,035384161;0,033330609;20,40928392;25,91060547;3,891407644;1,953450873;0,012854662;0,009038704;0,011664411;0,012498339;0,012885584;0,011523947;0,017550263;0,014483012;5,862799509;;;;;;;;;;;;;;;;
New Zealand;NZL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;1,032625581;0,834470988;1,532341177;1,290047092;1,709953663;2,516096251;1,869642802;1,981468227;2,349859801;2,595729383;2,45383653;2,498146308;2,06504216;1,983536146;2,57864221;1,689635695;1,063982907;0,99613341;1,386880534;1,93758505;1,783148044;1,653808001;1,788198808;1,417537068;1,324792745;1,30699184;1,310674709;1,091127058;1,133803986;1,737073783;1,54724944;1,350241244;0,997819179;0,873921871;1,061443564;1,178326352;1,374380979;2,348280496;1,810340851;2,019876314;2,122100923;1,824485625;1,601642487;1,321135518;0,963194357;0,85953558
Nicaragua;NIC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;2,764054897;6,71829495;5,171022002;3,812091534;3,131657408;1,679798883;2,022359103;1,564708141;1,896192732;1,57453435;1,320981719;1,216356296;1,147318281;1,139214686;1,267840782;1,278994809;1,164980518;1,759829168;1,721748432;1,701327976;1,671190549;3,935771044;4,25043944;4,334498207;4,431867221;4,412307712;3,594385888;4,01860089
Niger;NER;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;2,156439043;1,798095273;2,000098016;2,76123924;2,897032012;3,903480915;3,598202579;5,260288786;3,958502538;3,247089089;3,386880323;3,54169354;5,447193463;4,272840061;5,21627787;4,025085479;4,695129209;4,010892894;4,371029983;4,855254546;5,348963895;5,782381815;6,094326151;7,63135636;9,45304551;11,91858592;11,45029744;11,83327633;11,06871603;7,387575148;9,054150151;8,228602503;8,960309816;11,52224495;9,313384882;9,551829579;9,2739836;11,50843333;11,09007519;11,2486961;9,977870803;10,78494099;13,6978746;14,14193703;14,09147477;13,85874633;14,05781885
Nigeria;NGA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,658253767;1,980246459;4,178758496;9,086694479;31,14716402;22,24004872;21,12259373;25,06063767;22,68135945;48,37923555;34,25992202;18,91538812;14,60378301;22,10509192;30,16127532;33,45096379;23,54668722;28,70814663;27,1589462;45,47680635;50,37148137;36,1135281;37,04736112;63,55007538;49,38858286;35,54149037;37,50980285;34,52494645;20,90260731;26,96338801;37,74910578;31,50789531;21,93570394;23,54884948;27,85231053;32,88135588;29,0380793;28,05917967;28,82596227;17,99021884;13,48576857;18,1962733;16,11046765;12,55005728;9,907474523;4,603529071;5,433992853
North America;NAC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,462475534;0,839555804;0,870842517;1,212013974;3,620321925;3,346985246;3,190456887;3,198850167;2,86797002;5,38937335;6,082267326;4,483059501;2,824942694;2,940058811;2,735295872;2,515986182;1,164810725;1,506354499;1,320029731;1,402973686;1,568783385;1,174984134;1,174307259;1,102006912;0,93607028;0,981946855;1,21674214;0,990256359;0,628648026;0,779249175;1,335165005;1,231725379;0,878257133;1,068373335;1,644207933;1,643384676;1,589112449;1,517471196;2,45318795;0,944069226;1,157976076;1,431669099;1,031652484;1,007627039;0,963829458;0,355651712;0,337131407
Northern Mariana Islands;MNP;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Norway;NOR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,465131861;0,392702864;0,339809916;0,503224217;0,698500108;1,214190524;1,812368021;1,733227033;2,360107187;5,512315521;7,717190757;6,188470866;4,355023678;6,736194329;7,676055875;7,711868498;3,455785003;4,170181581;3,436092637;6,366149213;8,032624915;4,472472927;4,668320291;5,221448354;5,117225081;5,076983834;7,31100647;6,126816995;1,579270837;4,977949247;11,84812992;9,659496674;8,772628946;8,815737802;9,741611984;11,58573769;11,97976313;10,04388327;12,06076598;8,381249992;8,000123326;10,23881857;10,18065213;8,683818482;8,371906153;5,433746026;5,813694758
Not classified;INX;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OECD members;OED;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,415893781;0,576211204;0,557005959;0,742324036;1,890609408;1,78604402;1,803607873;1,752125458;1,479687047;2,671787374;3,028977226;2,557947648;1,825349414;1,980063829;1,908298998;1,812628808;0,75984203;0,869354009;0,763743744;0,866046532;0,949940215;0,648997945;0,614917506;0,586466939;0,515443169;0,52958522;0,669213541;0,594039873;0,361357965;0,476602862;0,878227753;0,823220649;0,653037065;0,719448007;1,003447389;1,141279932;1,242760944;1,209222839;1,710656085;0,844192509;1,111745355;1,392917135;1,171193641;1,130575674;1,008866741;0,531151642;0,516907523
Oman;OMN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,280138142;0,207803063;0,312940846;0,856467129;41,42292961;37,87221762;38,38374039;37,99715316;36,40633778;71,77280544;50,8876135;38,36851561;30,50265967;35,49642937;33,50313233;34,67548289;23,21695015;34,01935909;26,93980882;37,96743123;45,52112585;27,72148775;27,80606016;27,02022148;24,41899853;27,0049684;32,88240284;28,67716728;18,19581473;27,62107763;42,64191382;35,30780278;32,73916103;33,27771387;37,2271163;44,72753052;43,41866103;39,81968572;39,56104811;31,66332437;37,13545757;48,77526788;45,95387604;44,09931092;38,73787627;22,96850027;26,83797014
Other small states;OSS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;3,61495616;3,661788481;5,385966327;8,325196751;37,20323606;28,54192825;25,62057043;26,1427481;25,19745843;52,01482482;34,53444462;21,81757386;14,96619076;17,38368377;19,48325883;18,01870579;9,062897362;9,861064664;10,57519632;14,09227499;15,21285123;8,798498812;8,782250518;8,83529185;7,841802374;7,614410581;9,444253696;8,78917029;5,690434105;8,286720389;13,26867702;10,542432;9,38048027;9,811734348;11,57345179;15,432834;18,05403191;16,97376028;19,91410375;14,29629657;17,58569619;22,69820936;22,71714145;21,01753835;17,92965899;10,76615673;11,4535967
Pacific island small states;PSS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,321568512;1,091816503;1,250172097;1,977546696;1,630047218;1,53675591;1,176202967;1,390195331;1,120230772;1,663693192;2,171898653;1,613696258;2,357860193;2,217221373;1,598973459;1,804613233;2,096454424;2,576342822;2,35315745;2,376483366;2,186845266;1,567853884;1,905609905;2,186786322;2,23364539;2,231775358;2,434295485;1,7105036;1,671885128;1,318748395;1,288289838;1,356998142;1,435242279;1,802946562;1,494497954;1,706849587;2,178705479;2,483962349;2,940044118;2,716821718;3,807950497;4,406742807;4,88999259;4,120449839;4,239387057;3,543530474;3,652232869
Pakistan;PAK;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,179716549;0,177466497;0,198250076;0,47572384;0,493351879;0,952224564;0,670786191;1,564992116;1,282027537;1,109188962;1,347275083;0,947778018;0,748940131;0,751663243;0,788168737;1,08191885;1,015414838;1,011980593;0,739105224;1,109535677;1,910195684;1,325434811;1,045947394;0,956892866;0,855605603;0,89063335;1,136676583;1,072522512;0,629927952;0,832895346;1,592929971;1,66542433;1,577126727;1,55940647;1,859710736;2,676382075;3,017178015;2,772593124;2,959368748;1,795508717;2,173227805;2,62538495;2,547357813;2,178335655;2,032661634;1,243103947;1,208551941
Palau;PLW;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Panama;PAN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,29616624;0,238289864;0,259186878;0,377903458;0,353023086;0,446101061;0,419852982;0,511896749;0,409459419;0,411112391;0,509247882;0,409213696;0,650738216;0,295184788;0,166557254;0,123443848;0,119525726;0,124543182;0,129725446;0,141060948;0,270038518;0,270515829;0,241444412;0,186976706;0,19057313;0,243858603;0,174362001;0,199540341;0,141024567;0,119575646;0,114885701;0,116753021;0,1225807;0,140066651;0,135706246;0,097219194;0,127248922;0,119625129;0,112349326;0,16034424;0,257356101;0,315482531;0,329462736;0,268809549;0,128236375;0,10765391;0,151068054
Papua New Guinea;PNG;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,908200913;1,845464891;16,71317998;28,21165968;30,57125851;20,54061338;19,72981315;19,04992342;18,36259718;22,35182951;25,1507999;20,12934321;19,9373496;20,85248414;15,51403275;21,01711535;20,39550405;24,25881053;25,45977886;24,36190847;22,92867673;23,24571899;24,68729795;26,8213765;25,51967097;32,48159916;27,79563936;19,57476513;20,10423857;26,5510623;32,86827677;30,67584152;32,79904685;32,95171741;37,84238357;38,51119057;36,21443844;31,05080139;32,53422287;26,95475979;29,58830082;28,17677236;22,88840749;18,04809778;18,25128141;15,59004371;16,30292658
Paraguay;PRY;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;2,401445119;2,103306887;2,075708092;2,972121728;2,493538334;3,443362999;2,491102488;2,975448421;3,139257809;3,951000147;3,423059274;2,536746079;3,510132386;2,27932216;2,023594303;2,794056122;3,304172643;3,646611064;2,92885556;3,223544314;2,757319731;2,372352979;2,580280519;2,652038016;2,244617047;2,63965825;2,226084023;2,014172337;1,950060988;1,851236483;1,575220087;1,782378087;2,343677417;2,49896556;1,964265208;1,924098837;2,304897026;2,131711376;1,834563159;2,127442525;2,638991547;1,919274438;1,992597506;1,840721749;2,013595226;2,123480248;2,259837499
Peru;PER;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;3,580218111;2,192670294;2,101109825;4,863319868;6,186475296;2,483763017;3,133494082;3,38594997;4,490325261;11,54388618;14,48414981;7,891750482;6,488067339;8,822492297;8,745727813;9,359899231;3,450704559;4,896180936;14,68125147;14,32803669;8,95867294;2,136022428;2,205360879;1,620466454;1,659633599;1,947746233;1,673572199;1,790542802;0,695535424;1,087104716;1,935175468;1,213309634;1,221990791;1,522055401;3,644727433;6,013957617;13,03994024;13,804054;11,73164015;8,480065438;11,54659634;13,66175261;11,42182788;9,558929674;8,464500499;6,872909101;7,651170362
Philippines;PHL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;4,664521528;4,165974148;4,617601852;6,96779438;5,052047944;3,953099834;3,615202533;3,759683487;2,837900936;4,691278592;4,737246902;2,739066478;2,3147599;2,805519077;2,082571089;2,177705567;2,316678453;2,630912105;2,895915863;2,480141901;1,924105664;1,488403985;1,234213955;0,956662591;0,944823204;1,137974566;0,884185598;0,718018699;0,634341323;0,413341335;0,518289017;0,516809085;0,715184591;0,960093391;1,032123794;1,144928641;2,05928486;4,346397609;2,089151164;2,095469987;2,901280894;3,986304283;2,544032337;1,974012525;2,871840352;1,795865336;1,330350184
Poland;POL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;3,43682972;2,283455415;1,764064617;1,266417104;1,023378485;1,167882361;0,88644074;0,819914693;0,514799184;0,440169234;0,652132497;0,879832522;0,614643642;0,663360819;1,562039672;1,370569388;1,80175092;1,504888718;2,242706659;1,214096747;1,593926336;1,950996681;1,444861976;1,053187906;0,952315151;0,826656659;0,815742898
Portugal;PRT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,402043885;0,338810825;0,352354141;0,428532064;0,417696844;0,464378471;0,433070943;0,387640524;0,523929229;0,573324178;0,514220715;0,368258647;0,390111128;0,432010137;0,393897963;0,449427673;0,3898355;0,315896627;0,294720261;0,441881833;0,353491606;0,218794644;0,167160804;0,191704557;0,187024353;0,20990227;0,143048752;0,124713358;0,105867674;0,105383433;0,149322663;0,114785258;0,114250496;0,112077881;0,12148872;0,150145035;0,271586085;0,305150348;0,264769519;0,202316844;0,259252567;0,318172185;0,314968348;0,281058337;0,291368115;0,281671434;0,263878446
Post-demographic dividend;PST;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,370493465;0,551728859;0,537187097;0,707619611;1,844285537;1,765557009;1,7718263;1,721591747;1,446719666;2,568976266;2,845126496;2,399200388;1,69157498;1,797196348;1,748963;1,672483237;0,712600492;0,797738463;0,702471228;0,777984277;0,85022364;0,595450513;0,564236089;0,542676783;0,46944692;0,472324148;0,608005348;0,534442079;0,33218336;0,433149256;0,809493804;0,775745376;0,59810684;0,656111772;0,914111511;1,017221629;1,062975641;1,055535181;1,563877569;0,74444234;0,963681051;1,194757464;0,971128414;0,950620623;0,850688731;0,427790363;0,41999289
Pre-demographic dividend;PRE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;5,504235553;4,431991995;5,060891171;8,535405664;23,64455948;18,71287968;18,48664801;19,55328601;17,80087937;41,19328997;27,91040795;14,48057398;12,36134541;14,19308193;15,78247536;16,74290456;10,01814206;13,08944845;12,83627406;19,18119577;14,01726299;14,60440664;17,68782898;17,33968903;19,08414437;19,26632078;19,3460058;17,45523966;12,3195175;13,77662092;18,81194201;15,86951295;14,05269955;15,51846851;23,15610229;27,8664896;28,34625024;27,62309066;31,12533888;19,18027679;19,98100812;25,69294306;23,48158827;20,32054711;17,58250297;11,35433152;13,6505656
Puerto Rico;PRI;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
